,Date,High
4948,2000-07-12,4.209821
4949,2000-07-13,4.330357
4950,2000-07-14,4.214286
4951,2000-07-17,4.200893
4952,2000-07-18,4.205357
4953,2000-07-19,4.058036
4954,2000-07-20,4.075893
4955,2000-07-21,3.973214
4956,2000-07-24,3.776786
4957,2000-07-25,3.616071
4958,2000-07-26,3.660714
4959,2000-07-27,3.803571
4960,2000-07-28,3.75
4961,2000-07-31,3.6875
4962,2000-08-01,3.654018
4963,2000-08-02,3.566964
4964,2000-08-03,3.433036
4965,2000-08-04,3.660714
4966,2000-08-07,3.504464
4967,2000-08-08,3.428571
4968,2000-08-09,3.459821
4969,2000-08-10,3.459821
4970,2000-08-11,3.428571
4971,2000-08-14,3.40625
4972,2000-08-15,3.424107
4973,2000-08-16,3.5
4974,2000-08-17,3.745536
4975,2000-08-18,3.700893
4976,2000-08-21,3.683036
4977,2000-08-22,3.772321
4978,2000-08-23,3.910714
4979,2000-08-24,4.044643
4980,2000-08-25,4.107143
4981,2000-08-28,4.214286
4982,2000-08-29,4.245536
4983,2000-08-30,4.285714
4984,2000-08-31,4.392857
4985,2000-09-01,4.544643
4986,2000-09-05,4.580357
4987,2000-09-06,4.455357
4988,2000-09-07,4.46875
4989,2000-09-08,4.401786
4990,2000-09-11,4.3125
4991,2000-09-12,4.290179
4992,2000-09-13,4.25
4993,2000-09-14,4.258929
4994,2000-09-15,4.15625
4995,2000-09-18,4.339286
4996,2000-09-19,4.321429
4997,2000-09-20,4.388393
4998,2000-09-21,4.258929
4999,2000-09-22,3.745536
5000,2000-09-25,3.964286
5001,2000-09-26,3.910714
5002,2000-09-27,3.767857
5003,2000-09-28,3.84375
5004,2000-09-29,2.071429
5005,2000-10-02,1.910714
5006,2000-10-03,1.785714
5007,2000-10-04,1.6964290000000002
5008,2000-10-05,1.75
5009,2000-10-06,1.638393
5010,2000-10-09,1.6339290000000002
5011,2000-10-10,1.6026790000000002
5012,2000-10-11,1.5
5013,2000-10-12,1.486607
5014,2000-10-13,1.580357
5015,2000-10-16,1.660714
5016,2000-10-17,1.566964
5017,2000-10-18,1.504464
5018,2000-10-19,1.4151790000000002
5019,2000-10-20,1.455357
5020,2000-10-23,1.46875
5021,2000-10-24,1.4910709999999998
5022,2000-10-25,1.370536
5023,2000-10-26,1.348214
5024,2000-10-27,1.370536
5025,2000-10-30,1.424107
5026,2000-10-31,1.4464290000000002
5027,2000-11-01,1.4910709999999998
5028,2000-11-02,1.6026790000000002
5029,2000-11-03,1.642857
5030,2000-11-06,1.6160709999999998
5031,2000-11-07,1.558036
5032,2000-11-08,1.53125
5033,2000-11-09,1.464286
5034,2000-11-10,1.419643
5035,2000-11-13,1.4285709999999998
5036,2000-11-14,1.464286
5037,2000-11-15,1.441964
5038,2000-11-16,1.4151790000000002
5039,2000-11-17,1.375
5040,2000-11-20,1.392857
5041,2000-11-21,1.392857
5042,2000-11-22,1.3660709999999998
5043,2000-11-24,1.392857
5044,2000-11-27,1.424107
5045,2000-11-28,1.357143
5046,2000-11-29,1.308036
5047,2000-11-30,1.214286
5048,2000-12-01,1.25
5049,2000-12-04,1.2276790000000002
5050,2000-12-05,1.245536
5051,2000-12-06,1.0714290000000002
5052,2000-12-07,1.0625
5053,2000-12-08,1.09375
5054,2000-12-11,1.098214
5055,2000-12-12,1.142857
5056,2000-12-13,1.111607
5057,2000-12-14,1.089286
5058,2000-12-15,1.049107
5059,2000-12-18,1.044643
5060,2000-12-19,1.089286
5061,2000-12-20,1.044643
5062,2000-12-21,1.0714290000000002
5063,2000-12-22,1.0714290000000002
5064,2000-12-26,1.0714290000000002
5065,2000-12-27,1.058036
5066,2000-12-28,1.066964
5067,2000-12-29,1.0714290000000002
5068,2001-01-02,1.089286
5069,2001-01-03,1.191964
5070,2001-01-04,1.3214290000000002
5071,2001-01-05,1.2410709999999998
5072,2001-01-08,1.21317
5073,2001-01-09,1.260045
5074,2001-01-10,1.214286
5075,2001-01-11,1.3214290000000002
5076,2001-01-12,1.285714
5077,2001-01-16,1.3035709999999998
5078,2001-01-17,1.254464
5079,2001-01-18,1.339286
5080,2001-01-19,1.3973209999999998
5081,2001-01-22,1.401786
5082,2001-01-23,1.495536
5083,2001-01-24,1.4776790000000002
5084,2001-01-25,1.46875
5085,2001-01-26,1.4151790000000002
5086,2001-01-29,1.5535709999999998
5087,2001-01-30,1.5714290000000002
5088,2001-01-31,1.607143
5089,2001-02-01,1.535714
5090,2001-02-02,1.566964
5091,2001-02-05,1.46875
5092,2001-02-06,1.527902
5093,2001-02-07,1.4910709999999998
5094,2001-02-08,1.504464
5095,2001-02-09,1.486607
5096,2001-02-12,1.4285709999999998
5097,2001-02-13,1.4598209999999998
5098,2001-02-14,1.401786
5099,2001-02-15,1.46875
5100,2001-02-16,1.392857
5101,2001-02-20,1.388393
5102,2001-02-21,1.424107
5103,2001-02-22,1.3839290000000002
5104,2001-02-23,1.348214
5105,2001-02-26,1.40625
5106,2001-02-27,1.388393
5107,2001-02-28,1.388393
5108,2001-03-01,1.339286
5109,2001-03-02,1.4598209999999998
5110,2001-03-05,1.464286
5111,2001-03-06,1.575893
5112,2001-03-07,1.544643
5113,2001-03-08,1.5089290000000002
5114,2001-03-09,1.4776790000000002
5115,2001-03-12,1.419643
5116,2001-03-13,1.3973209999999998
5117,2001-03-14,1.464286
5118,2001-03-15,1.526786
5119,2001-03-16,1.450893
5120,2001-03-19,1.473214
5121,2001-03-20,1.495536
5122,2001-03-21,1.4910709999999998
5123,2001-03-22,1.5535709999999998
5124,2001-03-23,1.683036
5125,2001-03-26,1.6964290000000002
5126,2001-03-27,1.6464290000000001
5127,2001-03-28,1.607143
5128,2001-03-29,1.675
5129,2001-03-30,1.622857
5130,2001-04-02,1.618571
5131,2001-04-03,1.528571
5132,2001-04-04,1.4464290000000002
5133,2001-04-05,1.607143
5134,2001-04-06,1.5028569999999999
5135,2001-04-09,1.524286
5136,2001-04-10,1.621429
5137,2001-04-11,1.642857
5138,2001-04-12,1.6442860000000001
5139,2001-04-16,1.6
5140,2001-04-17,1.515
5141,2001-04-18,1.72
5142,2001-04-19,1.839286
5143,2001-04-20,1.830714
5144,2001-04-23,1.785714
5145,2001-04-24,1.767857
5146,2001-04-25,1.775714
5147,2001-04-26,1.864286
5148,2001-04-27,1.8778569999999999
5149,2001-04-30,1.937143
5150,2001-05-01,1.892857
5151,2001-05-02,1.907143
5152,2001-05-03,1.875
5153,2001-05-04,1.846429
5154,2001-05-07,1.84
5155,2001-05-08,1.817857
5156,2001-05-09,1.753571
5157,2001-05-10,1.75
5158,2001-05-11,1.677857
5159,2001-05-14,1.691429
5160,2001-05-15,1.8214290000000002
5161,2001-05-16,1.75
5162,2001-05-17,1.737857
5163,2001-05-18,1.6885709999999998
5164,2001-05-21,1.707857
5165,2001-05-22,1.723571
5166,2001-05-23,1.6964290000000002
5167,2001-05-24,1.6642860000000002
5168,2001-05-25,1.663571
5169,2001-05-29,1.607143
5170,2001-05-30,1.4828569999999999
5171,2001-05-31,1.445714
5172,2001-06-01,1.506429
5173,2001-06-04,1.507857
5174,2001-06-05,1.5071430000000001
5175,2001-06-06,1.495
5176,2001-06-07,1.55
5177,2001-06-08,1.546429
5178,2001-06-11,1.505
5179,2001-06-12,1.477857
5180,2001-06-13,1.552143
5181,2001-06-14,1.4607139999999998
5182,2001-06-15,1.482143
5183,2001-06-18,1.489286
5184,2001-06-19,1.528571
5185,2001-06-20,1.560714
5186,2001-06-21,1.642857
5187,2001-06-22,1.642857
5188,2001-06-25,1.714286
5189,2001-06-26,1.697857
5190,2001-06-27,1.714286
5191,2001-06-28,1.707857
5192,2001-06-29,1.792857
5193,2001-07-02,1.7307139999999999
5194,2001-07-03,1.727143
5195,2001-07-05,1.697857
5196,2001-07-06,1.64
5197,2001-07-09,1.642857
5198,2001-07-10,1.647857
5199,2001-07-11,1.610714
5200,2001-07-12,1.772143
5201,2001-07-13,1.786429
5202,2001-07-16,1.792857
5203,2001-07-17,1.8014290000000002
5204,2001-07-18,1.627143
5205,2001-07-19,1.53
5206,2001-07-20,1.432857
5207,2001-07-23,1.464286
5208,2001-07-24,1.422857
5209,2001-07-25,1.378571
5210,2001-07-26,1.342857
5211,2001-07-27,1.375
5212,2001-07-30,1.382857
5213,2001-07-31,1.387143
5214,2001-08-01,1.412857
5215,2001-08-02,1.419286
5216,2001-08-03,1.421429
5217,2001-08-06,1.4042860000000001
5218,2001-08-07,1.405
5219,2001-08-08,1.407143
5220,2001-08-09,1.3678569999999999
5221,2001-08-10,1.38
5222,2001-08-13,1.380714
5223,2001-08-14,1.382857
5224,2001-08-15,1.352857
5225,2001-08-16,1.339286
5226,2001-08-17,1.317857
5227,2001-08-20,1.302143
5228,2001-08-21,1.295714
5229,2001-08-22,1.3035709999999998
5230,2001-08-23,1.31
5231,2001-08-24,1.33
5232,2001-08-27,1.378571
5233,2001-08-28,1.367143
5234,2001-08-29,1.345
5235,2001-08-30,1.298571
5236,2001-08-31,1.328571
5237,2001-09-04,1.362857
5238,2001-09-05,1.3535709999999999
5239,2001-09-06,1.352143
5240,2001-09-07,1.292857
5241,2001-09-10,1.25
5242,2001-09-17,1.219286
5243,2001-09-18,1.265714
5244,2001-09-19,1.221429
5245,2001-09-20,1.2107139999999998
5246,2001-09-21,1.160714
5247,2001-09-24,1.202857
5248,2001-09-25,1.158571
5249,2001-09-26,1.135
5250,2001-09-27,1.125
5251,2001-09-28,1.1364290000000001
5252,2001-10-01,1.1421430000000001
5253,2001-10-02,1.130714
5254,2001-10-03,1.097143
5255,2001-10-04,1.160714
5256,2001-10-05,1.153571
5257,2001-10-08,1.167857
5258,2001-10-09,1.157143
5259,2001-10-10,1.203571
5260,2001-10-11,1.2671430000000001
5261,2001-10-12,1.2914290000000002
5262,2001-10-15,1.312857
5263,2001-10-16,1.3
5264,2001-10-17,1.315
5265,2001-10-18,1.302143
5266,2001-10-19,1.314286
5267,2001-10-22,1.362143
5268,2001-10-23,1.387143
5269,2001-10-24,1.3635709999999999
5270,2001-10-25,1.375
5271,2001-10-26,1.375
5272,2001-10-29,1.3335709999999998
5273,2001-10-30,1.285714
5274,2001-10-31,1.314286
5275,2001-11-01,1.341429
5276,2001-11-02,1.347143
5277,2001-11-05,1.375
5278,2001-11-06,1.401429
5279,2001-11-07,1.437857
5280,2001-11-08,1.420714
5281,2001-11-09,1.375
5282,2001-11-12,1.369286
5283,2001-11-13,1.385
5284,2001-11-14,1.421429
5285,2001-11-15,1.421429
5286,2001-11-16,1.3778569999999999
5287,2001-11-19,1.432143
5288,2001-11-20,1.442857
5289,2001-11-21,1.4142860000000002
5290,2001-11-23,1.425
5291,2001-11-26,1.5392860000000002
5292,2001-11-27,1.537143
5293,2001-11-28,1.515
5294,2001-11-29,1.4785709999999999
5295,2001-11-30,1.5314290000000002
5296,2001-12-03,1.52
5297,2001-12-04,1.611429
5298,2001-12-05,1.716429
5299,2001-12-06,1.6785709999999998
5300,2001-12-07,1.6221430000000001
5301,2001-12-10,1.6421430000000001
5302,2001-12-11,1.6321430000000001
5303,2001-12-12,1.565714
5304,2001-12-13,1.5392860000000002
5305,2001-12-14,1.487857
5306,2001-12-17,1.5
5307,2001-12-18,1.523571
5308,2001-12-19,1.548571
5309,2001-12-20,1.533571
5310,2001-12-21,1.538571
5311,2001-12-24,1.532143
5312,2001-12-26,1.592857
5313,2001-12-27,1.589286
5314,2001-12-28,1.642857
5315,2001-12-31,1.618571
5316,2002-01-02,1.6642860000000002
5317,2002-01-03,1.6964290000000002
5318,2002-01-04,1.7107139999999998
5319,2002-01-07,1.714286
5320,2002-01-08,1.6464290000000001
5321,2002-01-09,1.637857
5322,2002-01-10,1.532857
5323,2002-01-11,1.56
5324,2002-01-14,1.528571
5325,2002-01-15,1.554286
5326,2002-01-16,1.5292860000000001
5327,2002-01-17,1.6242860000000001
5328,2002-01-18,1.614286
5329,2002-01-22,1.5978569999999999
5330,2002-01-23,1.645714
5331,2002-01-24,1.679286
5332,2002-01-25,1.672857
5333,2002-01-28,1.682143
5334,2002-01-29,1.681429
5335,2002-01-30,1.724286
5336,2002-01-31,1.766429
5337,2002-02-01,1.782857
5338,2002-02-04,1.822857
5339,2002-02-05,1.8557139999999999
5340,2002-02-06,1.8557139999999999
5341,2002-02-07,1.806429
5342,2002-02-08,1.76
5343,2002-02-11,1.785714
5344,2002-02-12,1.788571
5345,2002-02-13,1.802857
5346,2002-02-14,1.802143
5347,2002-02-15,1.784286
5348,2002-02-19,1.705
5349,2002-02-20,1.657143
5350,2002-02-21,1.642857
5351,2002-02-22,1.639286
5352,2002-02-25,1.765714
5353,2002-02-26,1.7407139999999999
5354,2002-02-27,1.732143
5355,2002-02-28,1.6135709999999999
5356,2002-03-01,1.6785709999999998
5357,2002-03-04,1.755714
5358,2002-03-05,1.745
5359,2002-03-06,1.7385709999999999
5360,2002-03-07,1.752143
5361,2002-03-08,1.792143
5362,2002-03-11,1.795714
5363,2002-03-12,1.7671430000000001
5364,2002-03-13,1.775
5365,2002-03-14,1.7571430000000001
5366,2002-03-15,1.782857
5367,2002-03-18,1.7892860000000002
5368,2002-03-19,1.807143
5369,2002-03-20,1.795714
5370,2002-03-21,1.735714
5371,2002-03-22,1.754286
5372,2002-03-25,1.7207139999999999
5373,2002-03-26,1.6885709999999998
5374,2002-03-27,1.694286
5375,2002-03-28,1.705714
5376,2002-04-01,1.764286
5377,2002-04-02,1.735714
5378,2002-04-03,1.7492860000000001
5379,2002-04-04,1.7892860000000002
5380,2002-04-05,1.7992860000000002
5381,2002-04-08,1.762857
5382,2002-04-09,1.785714
5383,2002-04-10,1.782143
5384,2002-04-11,1.8
5385,2002-04-12,1.797857
5386,2002-04-15,1.796429
5387,2002-04-16,1.856429
5388,2002-04-17,1.869286
5389,2002-04-18,1.822857
5390,2002-04-19,1.820714
5391,2002-04-22,1.780714
5392,2002-04-23,1.77
5393,2002-04-24,1.75
5394,2002-04-25,1.7385709999999999
5395,2002-04-26,1.7407139999999999
5396,2002-04-29,1.7185709999999998
5397,2002-04-30,1.7414290000000001
5398,2002-05-01,1.735
5399,2002-05-02,1.7385709999999999
5400,2002-05-03,1.715714
5401,2002-05-06,1.6785709999999998
5402,2002-05-07,1.639286
5403,2002-05-08,1.7514290000000001
5404,2002-05-09,1.739286
5405,2002-05-10,1.735
5406,2002-05-13,1.7207139999999999
5407,2002-05-14,1.834286
5408,2002-05-15,1.8557139999999999
5409,2002-05-16,1.817857
5410,2002-05-17,1.841429
5411,2002-05-20,1.780714
5412,2002-05-21,1.785714
5413,2002-05-22,1.7407139999999999
5414,2002-05-23,1.802857
5415,2002-05-24,1.785
5416,2002-05-28,1.7285709999999999
5417,2002-05-29,1.745714
5418,2002-05-30,1.7414290000000001
5419,2002-05-31,1.732143
5420,2002-06-03,1.675
5421,2002-06-04,1.645714
5422,2002-06-05,1.630714
5423,2002-06-06,1.659286
5424,2002-06-07,1.567143
5425,2002-06-10,1.56
5426,2002-06-11,1.55
5427,2002-06-12,1.482143
5428,2002-06-13,1.432143
5429,2002-06-14,1.454286
5430,2002-06-17,1.473571
5431,2002-06-18,1.4707139999999999
5432,2002-06-19,1.2571430000000001
5433,2002-06-20,1.2571430000000001
5434,2002-06-21,1.2492860000000001
5435,2002-06-24,1.266429
5436,2002-06-25,1.262857
5437,2002-06-26,1.235
5438,2002-06-27,1.233571
5439,2002-06-28,1.272857
5440,2002-07-01,1.2771430000000001
5441,2002-07-02,1.225714
5442,2002-07-03,1.262857
5443,2002-07-05,1.339286
5444,2002-07-08,1.329286
5445,2002-07-09,1.306429
5446,2002-07-10,1.297857
5447,2002-07-11,1.310714
5448,2002-07-12,1.342143
5449,2002-07-15,1.328571
5450,2002-07-16,1.326429
5451,2002-07-17,1.157143
5452,2002-07-18,1.111429
5453,2002-07-19,1.0835709999999998
5454,2002-07-22,1.085
5455,2002-07-23,1.080714
5456,2002-07-24,1.087143
5457,2002-07-25,1.067857
5458,2002-07-26,1.037857
5459,2002-07-29,1.078571
5460,2002-07-30,1.1078569999999999
5461,2002-07-31,1.101429
5462,2002-08-01,1.101429
5463,2002-08-02,1.0714290000000002
5464,2002-08-05,1.05
5465,2002-08-06,1.087857
5466,2002-08-07,1.097143
5467,2002-08-08,1.098571
5468,2002-08-09,1.089286
5469,2002-08-12,1.072857
5470,2002-08-13,1.086429
5471,2002-08-14,1.096429
5472,2002-08-15,1.125
5473,2002-08-16,1.15
5474,2002-08-19,1.160714
5475,2002-08-20,1.149286
5476,2002-08-21,1.16
5477,2002-08-22,1.160714
5478,2002-08-23,1.137857
5479,2002-08-26,1.139286
5480,2002-08-27,1.1242860000000001
5481,2002-08-28,1.08
5482,2002-08-29,1.077143
5483,2002-08-30,1.0814290000000002
5484,2002-09-03,1.0392860000000002
5485,2002-09-04,1.055714
5486,2002-09-05,1.025714
5487,2002-09-06,1.046429
5488,2002-09-09,1.037857
5489,2002-09-10,1.035
5490,2002-09-11,1.042857
5491,2002-09-12,1.036429
5492,2002-09-13,1.024286
5493,2002-09-16,1.0435709999999998
5494,2002-09-17,1.0735709999999998
5495,2002-09-18,1.077857
5496,2002-09-19,1.057143
5497,2002-09-20,1.067143
5498,2002-09-23,1.068571
5499,2002-09-24,1.058571
5500,2002-09-25,1.0835709999999998
5501,2002-09-26,1.085
5502,2002-09-27,1.060714
5503,2002-09-30,1.040714
5504,2002-10-01,1.042857
5505,2002-10-02,1.045
5506,2002-10-03,1.042857
5507,2002-10-04,1.028571
5508,2002-10-07,1.015
5509,2002-10-08,0.997143
5510,2002-10-09,0.9892860000000001
5511,2002-10-10,1.015714
5512,2002-10-11,1.055714
5513,2002-10-14,1.07
5514,2002-10-15,1.089286
5515,2002-10-16,1.080714
5516,2002-10-17,1.0271430000000001
5517,2002-10-18,1.025
5518,2002-10-21,1.045
5519,2002-10-22,1.062857
5520,2002-10-23,1.07
5521,2002-10-24,1.086429
5522,2002-10-25,1.1035709999999999
5523,2002-10-28,1.139286
5524,2002-10-29,1.1342860000000001
5525,2002-10-30,1.169286
5526,2002-10-31,1.1742860000000002
5527,2002-11-01,1.1785709999999998
5528,2002-11-04,1.2414290000000001
5529,2002-11-05,1.211429
5530,2002-11-06,1.237143
5531,2002-11-07,1.221429
5532,2002-11-08,1.157143
5533,2002-11-11,1.135
5534,2002-11-12,1.145714
5535,2002-11-13,1.147857
5536,2002-11-14,1.172143
5537,2002-11-15,1.16
5538,2002-11-18,1.157143
5539,2002-11-19,1.125
5540,2002-11-20,1.121429
5541,2002-11-21,1.1742860000000002
5542,2002-11-22,1.1642860000000002
5543,2002-11-25,1.152857
5544,2002-11-26,1.135714
5545,2002-11-27,1.132857
5546,2002-11-29,1.1342860000000001
5547,2002-12-02,1.15
5548,2002-12-03,1.0957139999999999
5549,2002-12-04,1.085
5550,2002-12-05,1.077143
5551,2002-12-06,1.085
5552,2002-12-09,1.067857
5553,2002-12-10,1.1035709999999999
5554,2002-12-11,1.106429
5555,2002-12-12,1.110714
5556,2002-12-13,1.082143
5557,2002-12-16,1.078571
5558,2002-12-17,1.085
5559,2002-12-18,1.0614290000000002
5560,2002-12-19,1.065714
5561,2002-12-20,1.04
5562,2002-12-23,1.0392860000000002
5563,2002-12-24,1.033571
5564,2002-12-26,1.057857
5565,2002-12-27,1.0271430000000001
5566,2002-12-30,1.010714
5567,2002-12-31,1.025714
5568,2003-01-02,1.065714
5569,2003-01-03,1.066429
5570,2003-01-06,1.098571
5571,2003-01-07,1.0714290000000002
5572,2003-01-08,1.050714
5573,2003-01-09,1.065714
5574,2003-01-10,1.058571
5575,2003-01-13,1.064286
5576,2003-01-14,1.058571
5577,2003-01-15,1.05
5578,2003-01-16,1.054286
5579,2003-01-17,1.04
5580,2003-01-21,1.0292860000000001
5581,2003-01-22,1.010714
5582,2003-01-23,1.025714
5583,2003-01-24,1.0171430000000001
5584,2003-01-27,1.035714
5585,2003-01-28,1.0492860000000002
5586,2003-01-29,1.078571
5587,2003-01-30,1.076429
5588,2003-01-31,1.0392860000000002
5589,2003-02-03,1.065
5590,2003-02-04,1.046429
5591,2003-02-05,1.066429
5592,2003-02-06,1.042143
5593,2003-02-07,1.042857
5594,2003-02-10,1.040714
5595,2003-02-11,1.045
5596,2003-02-12,1.042857
5597,2003-02-13,1.045714
5598,2003-02-14,1.0514290000000002
5599,2003-02-18,1.092857
5600,2003-02-19,1.082143
5601,2003-02-20,1.068571
5602,2003-02-21,1.0757139999999998
5603,2003-02-24,1.0735709999999998
5604,2003-02-25,1.077143
5605,2003-02-26,1.072857
5606,2003-02-27,1.0714290000000002
5607,2003-02-28,1.077857
5608,2003-03-03,1.082857
5609,2003-03-04,1.057857
5610,2003-03-05,1.057143
5611,2003-03-06,1.042857
5612,2003-03-07,1.050714
5613,2003-03-10,1.047857
5614,2003-03-11,1.035
5615,2003-03-12,1.027857
5616,2003-03-13,1.057143
5617,2003-03-14,1.072143
5618,2003-03-17,1.076429
5619,2003-03-18,1.077857
5620,2003-03-19,1.082143
5621,2003-03-20,1.070714
5622,2003-03-21,1.082143
5623,2003-03-24,1.057143
5624,2003-03-25,1.059286
5625,2003-03-26,1.04
5626,2003-03-27,1.05
5627,2003-03-28,1.044286
5628,2003-03-31,1.037857
5629,2003-04-01,1.022143
5630,2003-04-02,1.0492860000000002
5631,2003-04-03,1.05
5632,2003-04-04,1.047857
5633,2003-04-07,1.067857
5634,2003-04-08,1.046429
5635,2003-04-09,1.044286
5636,2003-04-10,1.027857
5637,2003-04-11,1.0314290000000002
5638,2003-04-14,0.982143
5639,2003-04-15,0.9714290000000001
5640,2003-04-16,0.9764290000000001
5641,2003-04-17,0.9464290000000001
5642,2003-04-21,0.9421430000000001
5643,2003-04-22,0.972857
5644,2003-04-23,0.973571
5645,2003-04-24,0.972143
5646,2003-04-25,0.97
5647,2003-04-28,0.997143
5648,2003-04-29,1.0114290000000001
5649,2003-04-30,1.025
5650,2003-05-01,1.027857
5651,2003-05-02,1.042143
5652,2003-05-05,1.205714
5653,2003-05-06,1.278571
5654,2003-05-07,1.302857
5655,2003-05-08,1.290714
5656,2003-05-09,1.314286
5657,2003-05-12,1.338571
5658,2003-05-13,1.355
5659,2003-05-14,1.3457139999999999
5660,2003-05-15,1.346429
5661,2003-05-16,1.3578569999999999
5662,2003-05-19,1.332143
5663,2003-05-20,1.297143
5664,2003-05-21,1.292143
5665,2003-05-22,1.314286
5666,2003-05-23,1.318571
5667,2003-05-27,1.35
5668,2003-05-28,1.332857
5669,2003-05-29,1.3214290000000002
5670,2003-05-30,1.298571
5671,2003-06-02,1.306429
5672,2003-06-03,1.262143
5673,2003-06-04,1.270714
5674,2003-06-05,1.2671430000000001
5675,2003-06-06,1.288571
5676,2003-06-09,1.217143
5677,2003-06-10,1.235
5678,2003-06-11,1.2507139999999999
5679,2003-06-12,1.2771430000000001
5680,2003-06-13,1.282143
5681,2003-06-16,1.305
5682,2003-06-17,1.3214290000000002
5683,2003-06-18,1.391429
5684,2003-06-19,1.400714
5685,2003-06-20,1.398571
5686,2003-06-23,1.4064290000000002
5687,2003-06-24,1.405
5688,2003-06-25,1.385714
5689,2003-06-26,1.38
5690,2003-06-27,1.379286
5691,2003-06-30,1.3721430000000001
5692,2003-07-01,1.37
5693,2003-07-02,1.385714
5694,2003-07-03,1.3964290000000001
5695,2003-07-07,1.441429
5696,2003-07-08,1.464286
5697,2003-07-09,1.4607139999999998
5698,2003-07-10,1.4242860000000002
5699,2003-07-11,1.4285709999999998
5700,2003-07-14,1.457143
5701,2003-07-15,1.445714
5702,2003-07-16,1.4285709999999998
5703,2003-07-17,1.496429
5704,2003-07-18,1.512857
5705,2003-07-21,1.485714
5706,2003-07-22,1.4971430000000001
5707,2003-07-23,1.4971430000000001
5708,2003-07-24,1.535714
5709,2003-07-25,1.540714
5710,2003-07-28,1.535714
5711,2003-07-29,1.505714
5712,2003-07-30,1.4928569999999999
5713,2003-07-31,1.525
5714,2003-08-01,1.5192860000000001
5715,2003-08-04,1.535714
5716,2003-08-05,1.528571
5717,2003-08-06,1.440714
5718,2003-08-07,1.435
5719,2003-08-08,1.437857
5720,2003-08-11,1.423571
5721,2003-08-12,1.4142860000000002
5722,2003-08-13,1.452857
5723,2003-08-14,1.452143
5724,2003-08-15,1.433571
5725,2003-08-18,1.457857
5726,2003-08-19,1.4607139999999998
5727,2003-08-20,1.5192860000000001
5728,2003-08-21,1.550714
5729,2003-08-22,1.5714290000000002
5730,2003-08-25,1.493571
5731,2003-08-26,1.505
5732,2003-08-27,1.534286
5733,2003-08-28,1.587143
5734,2003-08-29,1.6321430000000001
5735,2003-09-02,1.635714
5736,2003-09-03,1.665714
5737,2003-09-04,1.660714
5738,2003-09-05,1.653571
5739,2003-09-08,1.6278569999999999
5740,2003-09-09,1.619286
5741,2003-09-10,1.615
5742,2003-09-11,1.6278569999999999
5743,2003-09-12,1.652857
5744,2003-09-15,1.635714
5745,2003-09-16,1.620714
5746,2003-09-17,1.598571
5747,2003-09-18,1.6421430000000001
5748,2003-09-19,1.6464290000000001
5749,2003-09-22,1.607143
5750,2003-09-23,1.604286
5751,2003-09-24,1.5935709999999998
5752,2003-09-25,1.526429
5753,2003-09-26,1.55
5754,2003-09-29,1.547857
5755,2003-09-30,1.515714
5756,2003-10-01,1.5071430000000001
5757,2003-10-02,1.485714
5758,2003-10-03,1.5614290000000002
5759,2003-10-06,1.595
5760,2003-10-07,1.672143
5761,2003-10-08,1.681429
5762,2003-10-09,1.690714
5763,2003-10-10,1.7007139999999998
5764,2003-10-13,1.743571
5765,2003-10-14,1.7671430000000001
5766,2003-10-15,1.786429
5767,2003-10-16,1.702857
5768,2003-10-17,1.677857
5769,2003-10-20,1.667143
5770,2003-10-21,1.671429
5771,2003-10-22,1.657143
5772,2003-10-23,1.653571
5773,2003-10-24,1.6321430000000001
5774,2003-10-27,1.635
5775,2003-10-28,1.697857
5776,2003-10-29,1.707143
5777,2003-10-30,1.714286
5778,2003-10-31,1.667857
5779,2003-11-03,1.6642860000000002
5780,2003-11-04,1.65
5781,2003-11-05,1.6521430000000001
5782,2003-11-06,1.653571
5783,2003-11-07,1.66
5784,2003-11-10,1.6178569999999999
5785,2003-11-11,1.572857
5786,2003-11-12,1.622857
5787,2003-11-13,1.611429
5788,2003-11-14,1.615
5789,2003-11-17,1.526429
5790,2003-11-18,1.524286
5791,2003-11-19,1.475
5792,2003-11-20,1.505714
5793,2003-11-21,1.47
5794,2003-11-24,1.5192860000000001
5795,2003-11-25,1.517857
5796,2003-11-26,1.510714
5797,2003-11-28,1.505
5798,2003-12-01,1.560714
5799,2003-12-02,1.564286
5800,2003-12-03,1.56
5801,2003-12-04,1.512143
5802,2003-12-05,1.510714
5803,2003-12-08,1.505714
5804,2003-12-09,1.517857
5805,2003-12-10,1.472143
5806,2003-12-11,1.524286
5807,2003-12-12,1.522857
5808,2003-12-15,1.535
5809,2003-12-16,1.463571
5810,2003-12-17,1.437857
5811,2003-12-18,1.441429
5812,2003-12-19,1.4585709999999998
5813,2003-12-22,1.420714
5814,2003-12-23,1.425
5815,2003-12-24,1.4707139999999999
5816,2003-12-26,1.493571
5817,2003-12-29,1.5114290000000001
5818,2003-12-30,1.535714
5819,2003-12-31,1.537857
5820,2004-01-02,1.5535709999999998
5821,2004-01-05,1.599286
5822,2004-01-06,1.601429
5823,2004-01-07,1.630714
5824,2004-01-08,1.695
5825,2004-01-09,1.723571
5826,2004-01-12,1.714286
5827,2004-01-13,1.774286
5828,2004-01-14,1.7528569999999999
5829,2004-01-15,1.671429
5830,2004-01-16,1.645714
5831,2004-01-20,1.628571
5832,2004-01-21,1.640714
5833,2004-01-22,1.630714
5834,2004-01-23,1.6242860000000001
5835,2004-01-26,1.647143
